Id,Section,Page,ItemType,Question,Option,Characteristic,Required,EnableWhen,HasHelper,HelperType,HelperName,HelperValue,
BpzX5PLm7dEaNLUK,How I Live,BMI,text-paragraph,,,,FALSE,,TRUE,contentBlock,BMI,"<p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/live-well/healthy-weight"">Click here for more information about BMI</a></p>""",
7ManSCjTBdF211D0eDAj,How I Live,BMI,bmi-calculator,,height,patients_height,FALSE,,TRUE,webLink,Adding height and weight,https://support.ultramed.co/height-and-weight/,
7ManSCjTBdF211D0eDAj,How I Live,BMI,bmi-calculator,,weight,patients_weight,FALSE,,TRUE,webLink,Adding height and weight,https://support.ultramed.co/height-and-weight/,
7ManSCjTBdF211D0eDAj,How I Live,BMI,bmi-calculator,,bmi,patients_bmi,FALSE,,TRUE,webLink,Adding height and weight,https://support.ultramed.co/height-and-weight/,
HgohTEsC5OmZhLLK,How I Live,BMI,radio,Have you been on a weight loss programme?,No,patient_has_no_history-weight_loss_programme,FALSE,(patients_bmi>30),FALSE,,,,
HgohTEsC5OmZhLLK,How I Live,BMI,radio,Have you been on a weight loss programme?,Yes,patient_has_history-weight_loss_programme,FALSE,(patients_bmi>30),FALSE,,,,
Ji8wp6RUacdGgQp2,How I Live,BMI,radio,Would you like information about help you can get to lose weight?,No,patient_has_no_request-information_and_help_to_lose_weight,FALSE,(patients_bmi>30),FALSE,,,,
Ji8wp6RUacdGgQp2,How I Live,BMI,radio,Would you like information about help you can get to lose weight?,Yes,patient_has_request-information_and_help_to_lose_weight,FALSE,(patients_bmi>30),FALSE,,,,
rge2gxsxxl7EqZJ4,How I Live,Vice,radio,Have you ever smoked regularly?,No,patient_has_no_history-smoking,TRUE,,TRUE,contentBlock,Smoked regularly,"<p>You can make small changes to your lifestyle that may help you resist the temptation to light up.<br><br><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/live-well/quit-smoking/10-self-help-tips-to-stop-smoking/"">Click here if you want to stop smoking.</a></p>""",
rge2gxsxxl7EqZJ4,How I Live,Vice,radio,Have you ever smoked regularly?,Yes,patient_has_history-smoking,TRUE,,TRUE,contentBlock,Smoked regularly,"<p>You can make small changes to your lifestyle that may help you resist the temptation to light up.<br><br><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/live-well/quit-smoking/10-self-help-tips-to-stop-smoking/"">Click here if you want to stop smoking.</a></p>""",
4FNTF2f3Z2AD4wWn,How I Live,Vice,radio,Have you smoked regularly in the last 6 months?,No,patient_has_history-smoking_not_in_last_6_months,FALSE,(patient_has_history-smoking=true),FALSE,,,,
4FNTF2f3Z2AD4wWn,How I Live,Vice,radio,Have you smoked regularly in the last 6 months?,Yes,patient_has_history-smoking_in_the_last_6_months,FALSE,(patient_has_history-smoking=true),FALSE,,,,
aMc37pGswmKrGGFh,How I Live,Vice,alert,,,,FALSE,,FALSE,,,,
NbvDiMhlTBUd8nUA,How I Live,Vice,radio,When did you stop smoking?,Less than a year ago,patient_has_history-smoking_stopped_less_than_12_months_ago,TRUE,(patient_has_history-smoking_not_in_last_6_months=true),FALSE,,,,
NbvDiMhlTBUd8nUA,How I Live,Vice,radio,When did you stop smoking?,Between a year and 5 years ago,patient_has_history-smoking_stopped_been_1_and_5_years_ago,TRUE,(patient_has_history-smoking_not_in_last_6_months=true),FALSE,,,,
NbvDiMhlTBUd8nUA,How I Live,Vice,radio,When did you stop smoking?,More than 5 years ago,patient_has_history-smoking_stopped_more_than_5_years_ago,TRUE,(patient_has_history-smoking_not_in_last_6_months=true),FALSE,,,,
kcijvJ1X6ewSlZX1,How I Live,Vice,radio,How much did you smoke?,Less than 20 cigarettes per day,patient_has_history-smoked_less_than_20_per_day,TRUE,(patient_has_history-smoking_not_in_last_6_months=true),FALSE,,,,
kcijvJ1X6ewSlZX1,How I Live,Vice,radio,How much did you smoke?,Between 20 and 40 per day,patient_has_history-smoked_between_20_and_40_per_day,TRUE,(patient_has_history-smoking_not_in_last_6_months=true),FALSE,,,,
kcijvJ1X6ewSlZX1,How I Live,Vice,radio,How much did you smoke?,More than 40 per day,patient_has_history-smoked_more_than_40_per_day,TRUE,(patient_has_history-smoking_not_in_last_6_months=true),FALSE,,,,
kygVXMsGie83yMEg,How I Live,Vice,radio,How much do you smoke?,Less than 20 cigarettes per day,patient_smokes-less_than_20_per_day,TRUE,(patient_has_history-smoking_in_the_last_6_months=true),FALSE,,,,
kygVXMsGie83yMEg,How I Live,Vice,radio,How much do you smoke?,Between 20 and 40 per day,patient_smokes-between_20_and_40_per_day,TRUE,(patient_has_history-smoking_in_the_last_6_months=true),FALSE,,,,
kygVXMsGie83yMEg,How I Live,Vice,radio,How much do you smoke?,More than 40 per day,patient_smokes-more_than_40_per_day,TRUE,(patient_has_history-smoking_in_the_last_6_months=true),FALSE,,,,
hHjMS5eqIza053NN,How I Live,Vice,radio,Would you like the stop smoking team to contact you to help you stop smoking?,No,patient_has_request-no_contact_from_stop_smoking_team,FALSE,(patient_has_history-smoking_in_the_last_6_months=true),TRUE,webLink,Would you like the stop smoking team to contact you to help you stop smoking?,https://api-bridge.azurewebsites.net/conditions/index.php?p=stop-smoking-treatments&index=1,
hHjMS5eqIza053NN,How I Live,Vice,radio,Would you like the stop smoking team to contact you to help you stop smoking?,Yes,patient_has_request-contact_from_stop_smoking_team,FALSE,(patient_has_history-smoking_in_the_last_6_months=true),TRUE,webLink,Would you like the stop smoking team to contact you to help you stop smoking?,https://api-bridge.azurewebsites.net/conditions/index.php?p=stop-smoking-treatments&index=1,
St9a3XCltncTsJ3i,How I Live,Vice,radio,Confirm that you are happy for us to give the stop smoking team your contact details?,No,patient_has_no_consent-to_be_contacted_by_stop_smoking_team,FALSE,(patient_has_request-contact_from_stop_smoking_team=true),FALSE,,,,
St9a3XCltncTsJ3i,How I Live,Vice,radio,Confirm that you are happy for us to give the stop smoking team your contact details?,Yes,patient_has_consent-to_be_contacted_by_stop_smoking_team,FALSE,(patient_has_request-contact_from_stop_smoking_team=true),FALSE,,,,
1diPYJqJnZgW4Gq5,How I Live,Vice,radio,If you need a general anaesthetic it is best to stop smoking 6 weeks before your anaesthetic. Confirm that you understand this.,No,patient_declines-best_to_stop_smoking-6_weeks_pre_surgery,TRUE,(patient_has_history-smoking_in_the_last_6_months=true),FALSE,,,,
1diPYJqJnZgW4Gq5,How I Live,Vice,radio,If you need a general anaesthetic it is best to stop smoking 6 weeks before your anaesthetic. Confirm that you understand this.,Yes,patient_confirms-best_to_stop_smoking-6_weeks_pre_surgery,TRUE,(patient_has_history-smoking_in_the_last_6_months=true),FALSE,,,,
4cjL7woMneamavMR,How I Live,Vice,radio,Is your operation planned to be in less than 6 weeks time?,No,patient_has_belief-surgery-planned_not_within_next_6_weeks,TRUE,(patient_has_history-smoking_in_the_last_6_months=true),FALSE,,,,
4cjL7woMneamavMR,How I Live,Vice,radio,Is your operation planned to be in less than 6 weeks time?,Yes,patient_has_belief-surgery-planned_within_next_6_weeks,TRUE,(patient_has_history-smoking_in_the_last_6_months=true),FALSE,,,,
zVEDg2tVUIyeFnso,How I Live,Alcohol,radio,How much alcohol do you drink on average per week?,I don't drink alcohol,patient_consumes-alcohol-none,FALSE,,TRUE,contentBlock,How much alcohol do you drink on average per week?,"<p>A unit of alcohol is contained in a small glass of wine or half a pint of beer<br><br><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/Livewell/alcohol/Pages/alcohol-units.aspx"">Click here for more information about units</a></p>""",
zVEDg2tVUIyeFnso,How I Live,Alcohol,radio,How much alcohol do you drink on average per week?,Less than 14 units,patient_consumes-alcohol-less_than_14_units,FALSE,,TRUE,contentBlock,How much alcohol do you drink on average per week?,"<p>A unit of alcohol is contained in a small glass of wine or half a pint of beer<br><br><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/Livewell/alcohol/Pages/alcohol-units.aspx"">Click here for more information about units</a></p>""",
zVEDg2tVUIyeFnso,How I Live,Alcohol,radio,How much alcohol do you drink on average per week?,Less than 21 units,patient_consumes-alcohol-less_than_21_units,FALSE,,TRUE,contentBlock,How much alcohol do you drink on average per week?,"<p>A unit of alcohol is contained in a small glass of wine or half a pint of beer<br><br><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/Livewell/alcohol/Pages/alcohol-units.aspx"">Click here for more information about units</a></p>""",
zVEDg2tVUIyeFnso,How I Live,Alcohol,radio,How much alcohol do you drink on average per week?,Less than 35 units,patient_consumes-alcohol-less_than_35_units,FALSE,,TRUE,contentBlock,How much alcohol do you drink on average per week?,"<p>A unit of alcohol is contained in a small glass of wine or half a pint of beer<br><br><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/Livewell/alcohol/Pages/alcohol-units.aspx"">Click here for more information about units</a></p>""",
zVEDg2tVUIyeFnso,How I Live,Alcohol,radio,How much alcohol do you drink on average per week?,Less than 50 units,patient_consumes-alcohol-less_than_50_units,FALSE,,TRUE,contentBlock,How much alcohol do you drink on average per week?,"<p>A unit of alcohol is contained in a small glass of wine or half a pint of beer<br><br><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/Livewell/alcohol/Pages/alcohol-units.aspx"">Click here for more information about units</a></p>""",
zVEDg2tVUIyeFnso,How I Live,Alcohol,radio,How much alcohol do you drink on average per week?,More than 50 units,patient_consumes-alcohol-more_than_50_units,FALSE,,TRUE,contentBlock,How much alcohol do you drink on average per week?,"<p>A unit of alcohol is contained in a small glass of wine or half a pint of beer<br><br><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.nhs.uk/Livewell/alcohol/Pages/alcohol-units.aspx"">Click here for more information about units</a></p>""",
kkrRqqKjKeWewxDa,How I Live,Alcohol,radio,I'm sure you know it is more than the recommended amount. Would you like to know more about the potential risks?,No,patient_has_request-no_information_about_risks_of_alcohol,FALSE,(patient_consumes-alcohol-none=false) AND(patient_consumes-alcohol-less_than_14_units=false),TRUE,webLink,(Alcohol) I'm sure you know it is more than the recommended amount. Would you like to know more about the potential risks?,https://api-bridge.azurewebsites.net/conditions/index.php?p=alcohol-misuse&index=1,
kkrRqqKjKeWewxDa,How I Live,Alcohol,radio,I'm sure you know it is more than the recommended amount. Would you like to know more about the potential risks?,Yes,patient_has_request-information_about_risks_of_alcohol,FALSE,(patient_consumes-alcohol-none=false) AND(patient_consumes-alcohol-less_than_14_units=false),TRUE,webLink,(Alcohol) I'm sure you know it is more than the recommended amount. Would you like to know more about the potential risks?,https://api-bridge.azurewebsites.net/conditions/index.php?p=alcohol-misuse&index=1,
A1PUhtdT8d4nUjgf,How I Live,Alcohol,radio,Would you like information about help you can get to reduce your alcohol intake?,No,patient_has_request-no_help_to_reduce_alcohol_intake,FALSE,(patient_has_request-information_about_risks_of_alcohol=true),FALSE,,,,
A1PUhtdT8d4nUjgf,How I Live,Alcohol,radio,Would you like information about help you can get to reduce your alcohol intake?,Yes,patient_has_request-help_to_reduce_alcohol_intake,FALSE,(patient_has_request-information_about_risks_of_alcohol=true),FALSE,,,,
XfKBWd0MvTetjKGJ,How I Live,Exercise,radio,How much exercise are you able to take?,Almost none,patient_has_exercise_tolerance-almost_none,TRUE,,FALSE,,,,
XfKBWd0MvTetjKGJ,How I Live,Exercise,radio,How much exercise are you able to take?,I can walk round the house,patient_has_exercise_tolerance-walk_around_house,TRUE,,FALSE,,,,
XfKBWd0MvTetjKGJ,How I Live,Exercise,radio,How much exercise are you able to take?,I can walk up to 100 yards,patient_has_exercise_tolerance-walk_up_to_100_yards,TRUE,,FALSE,,,,
XfKBWd0MvTetjKGJ,How I Live,Exercise,radio,How much exercise are you able to take?,I can climb one flight of stairs,patient_has_exercise_tolerance-climb_one_flight_of_stairs,TRUE,,FALSE,,,,
XfKBWd0MvTetjKGJ,How I Live,Exercise,radio,How much exercise are you able to take?,I can walk as much as I like,patient_has_exercise_tolerance-walk_as_much_as_desired,TRUE,,FALSE,,,,
XfKBWd0MvTetjKGJ,How I Live,Exercise,radio,How much exercise are you able to take?,I can take more vigorous exercise,patient_has_exercise_tolerance-more_vigorous,TRUE,,FALSE,,,,
sABE0fXNA0natAGY,How I Live,Exercise,radio,What stops you being able to exercise more?,Shortness of breath,patient_has_problem-exercise-shortness_of_breath,TRUE,(patient_has_exercise_tolerance-almost_none=true) OR(patient_has_exercise_tolerance-walk_around_house=true) OR(patient_has_exercise_tolerance-walk_up_to_100_yards=true) OR(patient_has_exercise_tolerance-climb_one_flight_of_stairs=true),FALSE,,,,
sABE0fXNA0natAGY,How I Live,Exercise,radio,What stops you being able to exercise more?,Joint problems,patient_has_problem-exercise-joint_problems,TRUE,(patient_has_exercise_tolerance-almost_none=true) OR(patient_has_exercise_tolerance-walk_around_house=true) OR(patient_has_exercise_tolerance-walk_up_to_100_yards=true) OR(patient_has_exercise_tolerance-climb_one_flight_of_stairs=true),FALSE,,,,
sABE0fXNA0natAGY,How I Live,Exercise,radio,What stops you being able to exercise more?,Chest pains,patient_has_problem-exercise-chest_pains,TRUE,(patient_has_exercise_tolerance-almost_none=true) OR(patient_has_exercise_tolerance-walk_around_house=true) OR(patient_has_exercise_tolerance-walk_up_to_100_yards=true) OR(patient_has_exercise_tolerance-climb_one_flight_of_stairs=true),FALSE,,,,
sABE0fXNA0natAGY,How I Live,Exercise,radio,What stops you being able to exercise more?,Leg pain,patient_has_problem-exercise-leg_pain,TRUE,(patient_has_exercise_tolerance-almost_none=true) OR(patient_has_exercise_tolerance-walk_around_house=true) OR(patient_has_exercise_tolerance-walk_up_to_100_yards=true) OR(patient_has_exercise_tolerance-climb_one_flight_of_stairs=true),FALSE,,,,
sABE0fXNA0natAGY,How I Live,Exercise,radio,What stops you being able to exercise more?,Tiredness,patient_has_problem-exercise-tiredness,TRUE,(patient_has_exercise_tolerance-almost_none=true) OR(patient_has_exercise_tolerance-walk_around_house=true) OR(patient_has_exercise_tolerance-walk_up_to_100_yards=true) OR(patient_has_exercise_tolerance-climb_one_flight_of_stairs=true),FALSE,,,,
sABE0fXNA0natAGY,How I Live,Exercise,radio,What stops you being able to exercise more?,Other,patient_has_problem-exercise-other,TRUE,(patient_has_exercise_tolerance-almost_none=true) OR(patient_has_exercise_tolerance-walk_around_house=true) OR(patient_has_exercise_tolerance-walk_up_to_100_yards=true) OR(patient_has_exercise_tolerance-climb_one_flight_of_stairs=true),FALSE,,,,
HsmwQBtXI117I9xc,How I Live,Exercise,text-field,Can you tell me what it is that limits your ability to exercise?,,patients_exercise_problem,TRUE,(patient_has_problem-exercise-other=true),FALSE,,,,
uKmlIQ7DUzeM9KJk,How I Live,Exercise,radio,Is the operation you are going to have related to the joint problems that are stopping you exercising?,No,patient_believes-op_not_due_to_joint_problems,TRUE,(patient_has_problem-exercise-joint_problems=true),FALSE,,,,
uKmlIQ7DUzeM9KJk,How I Live,Exercise,radio,Is the operation you are going to have related to the joint problems that are stopping you exercising?,Yes,patient_believes-op_due_to_joint_problems,TRUE,(patient_has_problem-exercise-joint_problems=true),FALSE,,,,
LGlnjQzDAMSvzw62,How I Live,Exercise,radio,Have the pains in your legs been diagnosed as claudication?,No,patient_has_no_claudication,TRUE,(patient_has_problem-exercise-leg_pain=true),TRUE,webLink,Claudication,https://api-bridge.azurewebsites.net/conditions/index.php?p=peripheral-arterial-disease-pad&index=1,
